,author,statement,source,date,target,BinaryTarget,BinaryNumTarget
1606,Bill,"Josh Mandel doctored an image in a campaign ad but ""forgot to Photoshop the hands that clearly show he put his face on the body of a Black soldier.""",Occupy Democrats,"April 7, 2022",false,FAKE,0
1607,Monique,"""Biden changes his mind and now wants to resume building Trump’s wall.""",Facebook posts,"April 7, 2022",false,FAKE,0
1608,Monique,Sudden death in adults and Sudden Infant Death Syndrome are caused by vaccines.,Facebook posts,"April 6, 2022",false,FAKE,0
1609,Monique,A photo shows a helicopter rescue mission in Afghanistan where wounded men were loaded onboard.,Facebook posts,"April 6, 2022",false,FAKE,0
1610,Jon,"Says Sens. Lisa Murkowski, Susan Collins and Mitt Romney “are pro-pedophile.”",Marjorie Taylor Greene,"April 6, 2022",pants-fire,FAKE,0
1611,Tom,"Gov. Kathy Hochul’s “record” includes “firing” 34,000 health care workers.",Rob Astorino,"April 6, 2022",half-true,REAL,1
1612,Jon,"In cutting greenhouse gas emissions, the United States is “the leader in the world by far.”",Dan Sullivan,"April 6, 2022",half-true,REAL,1
1613,Samantha,The FBI lost Hunter Biden’s laptop.,Donald Trump Jr.,"April 6, 2022",false,FAKE,0
1614,Tom,"""John Fetterman's a self-described democratic socialist.""",Penn Progress,"April 6, 2022",false,FAKE,0
1615,Madison,“California introduces new bill that would allow mothers to kill their babies up to 7 days after birth.”,Facebook posts,"April 6, 2022",false,FAKE,0
1616,Tom,"“Senate Republicans’ plan"" would ""end Social Security"" and ""end Medicare.""",Democratic Senatorial Campaign Committee,"April 6, 2022",barely-true,FAKE,0
1617,Bill,“The Russian army captured the U.S Major General Roger L. Cloutier Jr. … in the besieged Ukrainian Azov camp in Mariupol.”,Tweets,"April 5, 2022",false,FAKE,0
1618,Jeff,Pfizer paid “$2.8 million bribe payment” to the FDA for COVID-19 vaccine approval.,Tweets,"April 5, 2022",false,FAKE,0
1619,Bill,"Says Barack Obama tweeted, “Has anyone checked to make sure Donald Trump doesn’t have a Russian birth certificate?”",Facebook posts,"April 5, 2022",false,FAKE,0
1620,Samantha,Says New Zealand Prime Minister Jacinda Ardern said her country doesn’t have to deal with the “rage of older white men” because “we’ve never allowed Rupert Murdoch to set up a media outlet here.”,Instagram posts,"April 5, 2022",false,FAKE,0
1621,Bill,"A video taken from a car driving through Bucha, Ukraine, shows a corpse “moving his arm,” and then “in the rear view mirror the ‘corpse’ sits down.”",Russian Ministry of Defense,"April 4, 2022",false,FAKE,0
1622,Nusaiba,"""As compared to last year, Texas has about 15% more power generation capacity.""",Greg Abbott,"April 4, 2022",mostly-true,REAL,1
1623,Louis,"The economy was ""dead in the water when we got here. Virtually no jobs created.""",Ron Klain,"April 4, 2022",barely-true,FAKE,0
1624,Jon,"According to the Census Bureau, “5 million more people voted than were registered to vote” in the 2020 election.",Mike Gibbons,"April 4, 2022",pants-fire,FAKE,0
1625,Paul,"“The House voted to cap insulin prices to $35/month, just $420 each year! Richard Hudson voted NO.”",Ben Clark,"April 4, 2022",false,FAKE,0
1626,Sara,"“Democrat’s New Plan: Tax billionaires to lower the deficit by $1 TRILLION and fund clean energy independence. Republican’s New Plan: Raise taxes on households earning less than $50,000 by an ADDITIONAL $4,500 after CUTTING taxes for the rich.”",Facebook posts,"April 4, 2022",barely-true,FAKE,0
1627,Tom,"Says Mike Gibbons said ""military service doesn't count as real work.""",Josh Mandel,"April 1, 2022",false,FAKE,0
1628,D.L.,"Says Gov. Tony Evers ""tried to make us pay even more at the pump by hiking the gas tax.""",Wisconsin Manufacturers and Commerce,"April 1, 2022",half-true,REAL,1
1629,Jill,"A baby’s immune system can’t handle antigens from vaccines, because new food must be introduced slowly to identify allergic reactions.",Facebook posts,"• April 1,",false,FAKE,0
1630,Louis,The Strategic Petroleum Reserve has “been mostly empty” for decades.,Donald Trump,"April 1, 2022",false,FAKE,0
1631,Analisa,“An extra 2 whole months and 15 days. That’s how long it takes for white women to make the same amount men made in the same job last year. And it's even worse for women of color.”,Tammy Duckworth,"April 1, 2022",barely-true,FAKE,0
1632,Monique,"Pfizer staged the Will Smith and Chris Rock confrontation at the Academy Awards because it ""has a new alopecia medication coming out.""",Facebook posts,"March 31, 2022",false,FAKE,0
1633,Monique,"Germany imposes a 19% tax on feminine hygiene products but a 7% tax on books, so one company is packaging tampons as books.",Facebook posts,"March 31, 2022",barely-true,FAKE,0
1634,Jeff,The Biden administration is attempting “to criminalize free speech.”,Sarah Palin,"March 31, 2022",false,FAKE,0
1635,Jon,"“You go to a store, they don’t have bread.”",Donald Trump,"March 30, 2022",false,FAKE,0
1636,Monique,"""Alopecia isn't a medical disease; it's an aesthetic one.""",Facebook posts,"March 30, 2022",barely-true,FAKE,0
1637,Ciara,Joe Biden didn’t sign an antilynching bill in a ceremony outside the White House on March 29.,Facebook posts,"March 30, 2022",false,FAKE,0
1638,Yacob,“A Florida court sets atheist holy day” on April 1.,Facebook posts,"March 30, 2022",pants-fire,FAKE,0
1639,Gabrielle,A video shows crowds shouting profanity at Joe Biden.,Facebook posts,"March 30, 2022",false,FAKE,0
1640,Eleanor,"“Gas prices have been going up since the president’s first day in office, starting with his move to shut down the Keystone XL pipeline.”",Joni Ernst,"March 30, 2022",half-true,REAL,1
1641,Monique,"""JUST IN: The Vatican has invited Chelsea Clinton, Dr. Fauci, New Age figure Deepak Chopra and the CEOs of Moderna and Pfizer to speak at a May conference focusing on 'health' and the 'soul.'""",Facebook posts,"March 29, 2022",half-true,REAL,1
1642,Samantha,"“The Space Foundation has erased the honors previously bestowed on Yuri Gagarin, the first man to ever be in space. His name was stripped ‘in light of current events.’”",Facebook posts,"March 29, 2022",barely-true,FAKE,0
1643,Paul,“Pat McCrory appointed the ‘Republican’ judge who sided with Democrats in the partisan Democrat lawsuit/power-grab over redistricting.”,Ted Budd,"March 29, 2022",barely-true,FAKE,0
1644,Yacob,"Says Chris Rock apologized after 94th Academy Awards, saying, “Last night I crossed a line that I shouldn’t have and paid the enormous price of my reputation as a renown comedian.”",Facebook posts,"March 29, 2022",false,FAKE,0
1645,Elizabeth,“New York state has already lost 99% of its historic freshwater wetlands.”,Sean Ryan,"March 29, 2022",barely-true,FAKE,0
1646,Amy,The 2021 Georgia Senate runoff and the 2020 presidential election “were stolen.”,David Perdue,"March 29, 2022",pants-fire,FAKE,0
1647,Jeff,“Amy Coney Barrett overturned a $6.7M verdict after a prison guard repeatedly raped a 19-year-old inmate who was 8 months pregnant.”,Facebook posts,"March 29, 2022",half-true,REAL,1
1648,Sara,"In 1975, then-U.S. Sen. Joe Biden opposed efforts by President Gerald Ford to aid South Vietnam and evacuate refugees.",Facebook posts,"March 29, 2022",barely-true,FAKE,0
1649,Gabrielle,Putin beheaded bioweapon engineers in Ukraine.,Facebook posts,"March 29, 2022",pants-fire,FAKE,0
1650,Ciara,Twitter suspended a swimmer for tweeting about Lia Thomas.,Viral image,"March 29, 2022",false,FAKE,0
1651,Tom,"""David McCormick fired Pennsylvanians and bragged about shipping their jobs to Asia.""",Mehmet Oz,"March 29, 2022",barely-true,FAKE,0
1652,Warren,Ketanji Brown Jackson “believes in abortion on demand up to the moment of birth.”,Bob Good,"March 29, 2022",pants-fire,FAKE,0
1653,Ciara,Photo shows Nicole Kidman reacting to Will Smith slapping Chris Rock.,Viral image,"March 29, 2022",false,FAKE,0
1654,Ciara,Photos show celebrities reacting to Will Smith slapping Chris Rock.,Viral image,"March 29, 2022",false,FAKE,0
1655,Ciara,Foo Fighters drummer Taylor Hawkins died from a COVID-19 vaccine.,Facebook posts,"March 29, 2022",false,FAKE,0
1656,Ciara,Will Smith slapped Chris Rock “to take attention away from Ukraine.”,Tweets,"March 29, 2022",false,FAKE,0
1657,Laura,Gas prices are high “due to the Democrats’ war on fossil fuels.”,Ron Johnson,"March 29, 2022",barely-true,FAKE,0
1658,Ciara,"CNN staged a fire in Edmonton, Canada, and claimed it was filmed in Ukraine.",Viral image,"March 28, 2022",false,FAKE,0
1659,Samantha,The United Nations sent out an email instructing staff not to use the words “invasion” or “war’” when referring to Ukraine.,Facebook posts,"March 28, 2022",half-true,REAL,1
1660,Bill,A video shows Ukraine President Volodymyr Zelenskyy singing “Imagine” by John Lennon.,YouTube videos,"March 28, 2022",false,FAKE,0
1661,Jon,"“If you look at windmills” and the greenhouse gas emissions from building to retiring them, “the overall return is negative.”",Eli Bremer,"March 28, 2022",false,FAKE,0
1662,Ciara,Republicans “nominated the 1st Black woman to the SCOTUS & she was BLOCKED & filibustered by… Joe Biden.”,Viral image,"March 28, 2022",false,FAKE,0
1663,Ciara,A photo of President Joe Biden leaving for Europe that the White House tweeted wasn’t actually taken on March 23.,Viral image,"March 25, 2022",false,FAKE,0
1664,Tom,"Ketanji Brown Jackson has ""a weak record — defund police, abolish ICE and now a completely open border policy.""",Mick McGuire,"March 25, 2022",pants-fire,FAKE,0
1665,Bill,Ketanji Brown Jackson “says she gave pedophiles lighter sentences (because) it’s different when they use computers vs mail to get volumes of child porn. This makes ‘total sense’ according to Jackson.”,Jack Posobiec,"March 25, 2022",false,FAKE,0
1666,Ciara,“Hunter Biden has been arrested!”,Facebook posts,"March 25, 2022",pants-fire,FAKE,0
1667,Ciara,John F. Kennedy Jr. is alive and the author of anonymous QAnon messages.,Viral image,"March 25, 2022",pants-fire,FAKE,0
1668,Yacob,“The Simpsons” predicted Russia’s invasion of Ukraine.,Viral image,"March 25, 2022",false,FAKE,0
1669,Yacob,“Judge Jackson doesn’t think perverts should have to register (as sex offenders). She says it ‘stigmatizes’ THEM.”,Lars Larson,"March 25, 2022",barely-true,FAKE,0
1670,Samantha,Ukrainian President Volodymyr Zelenskyy wore a Nazi cross symbol.,Facebook posts,"March 25, 2022",false,FAKE,0
1671,Madeline,"Says Gov. Tony Evers gave $2.4 million in COVID relief money to Planned Parenthood affiliates throughout Wisconsin “to bail them out and fund abortions.""",Rebecca Kleefisch,"March 25, 2022",barely-true,FAKE,0
1672,Ciara,CNN tweeted a picture of a Serbian resort and said it was in Ukraine.,Viral image,"March 25, 2022",false,FAKE,0
1673,Madison,Judge Ketanji Brown Jackson called former President George W. Bush and former Defense Secretary Donald Rumsfeld as “war criminals in a legal filing.”,John Cornyn,"March 24, 2022",half-true,REAL,1
1674,Jeff,"""Documents were published confirming Moderna created the COVID-19 Virus.”",Bloggers,"March 24, 2022",false,FAKE,0
1675,Samantha,Photo shows a Home Depot worksheet on “privilege” used to train its employees.,Facebook posts,"March 24, 2022",half-true,REAL,1
1676,Ciara,A man was arrested “for wearing a T-shirt that says ‘We The People’ and has a picture of the ‘Statue of Liberty.’”,Facebook posts,"March 24, 2022",false,FAKE,0
1677,Ciara,News networks covered Brett Kavanaugh’s confirmation hearing live but not Ketanji Brown Jackson’s hearing.,Facebook posts,"March 24, 2022",false,FAKE,0
1678,Ciara,“There was a raid on the Biden residence yesterday by the military!”,Facebook posts,"March 24, 2022",false,FAKE,0
1679,Bill,"Virginia Tech swimmer Reka Gyorgy tweeted, “My finals spot was stolen by Lia Thomas, who is a biological male.”",Tweets,"March 24, 2022",false,FAKE,0
1680,Jon,"Judge Ketanji Brown Jackson “gave child porn offenders sentences below the guidelines and below what the prosecutors were requesting,” showing she is “soft on child pornography offenders.”",Josh Hawley,"March 24, 2022",barely-true,FAKE,0
1681,Ciara,Joe Biden’s announcement that the Justice Department will name a chief prosecutor for pandemic fraud means “the government is going to investigate itself.”,Viral image,"March 23, 2022",false,FAKE,0
1682,Vivian,"The drug labels for the Pfizer COVID-19 vaccine “were blank when they should have contained all these diseases and adverse events"" listed in a confidential report.",Bloggers,"March 23, 2022",false,FAKE,0
1683,Samantha,Video shows the final moments aboard China Eastern Airlines flight 5735 before it crashed.,Tweets,"March 23, 2022",false,FAKE,0
1684,Jeff,Video shows “Russian soldiers using weapons that have been in a cupboard since Soviet times.”,Facebook posts,"March 23, 2022",false,FAKE,0
1685,Tom,"Mo Brooks ""voted to cut off funding to destroy ISIS terrorists in the middle of the fight.""",Alabama's Future,"March 22, 2022",barely-true,FAKE,0
1686,Tom,"Ketanji Brown Jackson ""gave a lecture talking about critical race theory as one of the components to consider when you are making decisions on the bench.""",Marsha Blackburn,"March 22, 2022",false,FAKE,0
1687,Amy,"At the start of the COVID-19 pandemic, Judge Ketanji Brown Jackson advocated that “each and every criminal defendant in D.C. Corrections custody should be released.”",Marsha Blackburn,"March 22, 2022",barely-true,FAKE,0
1688,Bill,"The Russian airstrike on a maternity hospital in Mariupol, Ukraine, had “the makings of yet another false flag operation” led by the U.S.",Pearson Sharp,"March 22, 2022",pants-fire,FAKE,0
1689,Samantha,"Biden ""wants to buy lithium from China for electric cars.""",Facebook posts,"March 22, 2022",false,FAKE,0
1690,Madeline,“Gov. Tony Evers brought Republicans and Democrats together to cut income taxes for the middle class.”,Wisconsin Initiative,"March 22, 2022",half-true,REAL,1
1691,Madison,"The word ""alcohol"" derives from the Arabic term for ""body-eating spirit""",Facebook posts,"March 22, 2022",pants-fire,FAKE,0
